Scenario,Sector,Subsector,Technology,Enduse,Unit,Parameters,Fuel,Period,FuelGroup,Technology_Group,Value
Kea,Commercial,Warehouses/Supermarkets/Retail,Instantaneous Water Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2025,Fossil Fuels,Heating/Cooling,0.0500882297
Kea,Commercial,Warehouses/Supermarkets/Retail,Instantaneous Water Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2030,Fossil Fuels,Heating/Cooling,0.0501172927
Kea,Commercial,Warehouses/Supermarkets/Retail,Instantaneous Water Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2035,Fossil Fuels,Heating/Cooling,1.7559798577
Kea,Commercial,Warehouses/Supermarkets/Retail,Instantaneous Water Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2040,Fossil Fuels,Heating/Cooling,2.0556265256
Kea,Commercial,Warehouses/Supermarkets/Retail,Instantaneous Water Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2045,Fossil Fuels,Heating/Cooling,2.2634370558
Kea,Commercial,Warehouses/Supermarkets/Retail,Instantaneous Water Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2050,Fossil Fuels,Heating/Cooling,2.5369607047
Kea,Commercial,Warehouses/Supermarkets/Retail,Instantaneous Water Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2055,Fossil Fuels,Heating/Cooling,2.8294250118
Kea,Commercial,Warehouses/Supermarkets/Retail,Instantaneous Water Heater,Water Heating,PJ,Fuel Consumption,Natural Gas,2060,Fossil Fuels,Heating/Cooling,3.1493070565
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (Fluorescent),Lighting,PJ,End Use Demand,Electricity,2018,Electricity,Electronics and Lighting,3.5053578988
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (Fluorescent),Lighting,PJ,End Use Demand,Electricity,2020,Electricity,Electronics and Lighting,3.9016591165
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (Fluorescent),Lighting,PJ,Fuel Consumption,Electricity,2018,Electricity,Electronics and Lighting,2.0463033818
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (Fluorescent),Lighting,PJ,Fuel Consumption,Electricity,2020,Electricity,Electronics and Lighting,2.4204571658
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (Incandescent),Lighting,PJ,End Use Demand,Electricity,2018,Electricity,Electronics and Lighting,2.6651502574
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (Incandescent),Lighting,PJ,Fuel Consumption,Electricity,2018,Electricity,Electronics and Lighting,2.7187031204
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2018,Electricity,Electronics and Lighting,2.7595686266
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2020,Electricity,Electronics and Lighting,2.7954602661
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2025,Electricity,Electronics and Lighting,2.8318187212
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2030,Electricity,Electronics and Lighting,2.8686500634
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2035,Electricity,Electronics and Lighting,1.10007505
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2040,Electricity,Electronics and Lighting,1.012069046
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2045,Electricity,Electronics and Lighting,0.792054036
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2050,Electricity,Electronics and Lighting,0.572039026
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2055,Electricity,Electronics and Lighting,0.352024016
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,End Use Demand,Electricity,2060,Electricity,Electronics and Lighting,0.132009006
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2018,Electricity,Electronics and Lighting,1.10007505
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2020,Electricity,Electronics and Lighting,1.012069046
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2025,Electricity,Electronics and Lighting,0.792054036
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2030,Electricity,Electronics and Lighting,0.572039026
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2035,Electricity,Electronics and Lighting,0.352024016
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2040,Electricity,Electronics and Lighting,0.132009006
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2045,Electricity,Electronics and Lighting,0.075737824
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2050,Electricity,Electronics and Lighting,0.0631148533
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2055,Electricity,Electronics and Lighting,0.0315574267
Kea,Commercial,Warehouses/Supermarkets/Retail,Lights (LED),Lighting,PJ,Fuel Consumption,Electricity,2060,Electricity,Electronics and Lighting,0.075737824
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,Mt CO<sub>2</sub>/yr,Emissions,Diesel,2018,Fossil Fuels,Mobile Motive Power,0.0631148533
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,Mt CO<sub>2</sub>/yr,Emissions,LPG,2018,Fossil Fuels,Mobile Motive Power,0.0315574267
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,Mt CO<sub>2</sub>/yr,Emissions,Petrol,2018,Fossil Fuels,Mobile Motive Power,0.0791052941
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Diesel,2018,Fossil Fuels,Mobile Motive Power,0.0855203529
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Electricity,2020,Electricity,Mobile Motive Power,0.0941658824
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Electricity,2025,Electricity,Mobile Motive Power,0.1055452941
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Electricity,2030,Electricity,Mobile Motive Power,0.1177127059
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Electricity,2035,Electricity,Mobile Motive Power,0.1310208235
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Electricity,2040,Electricity,Mobile Motive Power,0.1458335294
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Electricity,2045,Electricity,Mobile Motive Power,0.1623209412
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Electricity,2050,Electricity,Mobile Motive Power,0.0851324501
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Electricity,2055,Electricity,Mobile Motive Power,0.1006983865
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Electricity,2060,Electricity,Mobile Motive Power,0.110878364
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,LPG,2018,Fossil Fuels,Mobile Motive Power,0.1131063262
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,End Use Demand,Petrol,2018,Fossil Fuels,Mobile Motive Power,0.1148064556
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Diesel,2018,Fossil Fuels,Mobile Motive Power,0.1162996571
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Electricity,2020,Electricity,Mobile Motive Power,0.1178122795
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Electricity,2025,Electricity,Mobile Motive Power,0.1193445755
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Electricity,2030,Electricity,Mobile Motive Power,0.0574897725
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Electricity,2035,Electricity,Mobile Motive Power,0.0621519165
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Electricity,2040,Electricity,Mobile Motive Power,0.068435055
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Electricity,2045,Electricity,Mobile Motive Power,0.0767050425
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Electricity,2050,Electricity,Mobile Motive Power,0.085547709
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Electricity,2055,Electricity,Mobile Motive Power,0.0792645705
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Electricity,2060,Electricity,Mobile Motive Power,0.1059845175
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,LPG,2018,Fossil Fuels,Mobile Motive Power,0.117966744
Kea,Commercial,Warehouses/Supermarkets/Retail,Mobile Motor,Motive Power\, Mobile,PJ,Fuel Consumption,Petrol,2018,Fossil Fuels,Mobile Motive Power,0.0618700081
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,LPG,2018,Fossil Fuels,Heating/Cooling,0.0731825524
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,LPG,2020,Fossil Fuels,Heating/Cooling,0.0805808511
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,LPG,2025,Fossil Fuels,Heating/Cooling,0.0822000225
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,LPG,2030,Fossil Fuels,Heating/Cooling,0.0834355916
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,LPG,2035,Fossil Fuels,Heating/Cooling,0.076037293
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2018,Fossil Fuels,Heating/Cooling,0.0383976576
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2020,Fossil Fuels,Heating/Cooling,0.0867336702
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2025,Fossil Fuels,Heating/Cooling,0.0241996
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2030,Fossil Fuels,Heating/Cooling,0.0209729867
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,Mt CO<sub>2</sub>/yr,Emissions,Natural Gas,2035,Fossil Fuels,Heating/Cooling,0.0129064533
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,0.00483992
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Electricity,2020,Electricity,Heating/Cooling,0.0234592589
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,0.0209729867
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,0.0129064533
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,0.00483992
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,0.193936
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,0.2068907692
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,0.2236686154
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,0.24628
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,0.2760415385
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,LPG,2018,Fossil Fuels,Heating/Cooling,0.307864
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,LPG,2020,Fossil Fuels,Heating/Cooling,0.3426698462
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,LPG,2025,Fossil Fuels,Heating/Cooling,0.3814107692
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,LPG,2030,Fossil Fuels,Heating/Cooling,0.4245316923
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,LPG,2035,Fossil Fuels,Heating/Cooling,0.19393605
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Natural Gas,2018,Fossil Fuels,Heating/Cooling,0.2226541003
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Natural Gas,2020,Fossil Fuels,Heating/Cooling,0.2633650109
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Natural Gas,2025,Fossil Fuels,Heating/Cooling,0.2899895675
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Natural Gas,2030,Fossil Fuels,Heating/Cooling,0.2958165454
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,End Use Demand,Natural Gas,2035,Fossil Fuels,Heating/Cooling,0.3002630378
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Electricity,2018,Electricity,Heating/Cooling,0.304168334
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Electricity,2020,Electricity,Heating/Cooling,0.3081244234
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,0.3121319666
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,0.1749050403
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Electricity,2035,Electricity,Heating/Cooling,1.01872659
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Electricity,2040,Electricity,Heating/Cooling,1.2399859468
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Electricity,2045,Electricity,Heating/Cooling,1.3773627281
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Electricity,2050,Electricity,Heating/Cooling,1.4119790794
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Electricity,2055,Electricity,Heating/Cooling,1.4369502353
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Electricity,2060,Electricity,Heating/Cooling,1.5986075294
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,LPG,2018,Fossil Fuels,Heating/Cooling,1.7784508235
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,LPG,2020,Fossil Fuels,Heating/Cooling,0.5538035581
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,LPG,2025,Fossil Fuels,Heating/Cooling,1.3776159259
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,LPG,2030,Fossil Fuels,Heating/Cooling,1.3776159259
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,LPG,2035,Fossil Fuels,Heating/Cooling,1.3776159259
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Natural Gas,2018,Fossil Fuels,Heating/Cooling,1.2820818093
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Natural Gas,2020,Fossil Fuels,Heating/Cooling,1.1518908387
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Natural Gas,2025,Fossil Fuels,Heating/Cooling,1.2011161831
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Natural Gas,2030,Fossil Fuels,Heating/Cooling,1.2155220703
Kea,Commercial,Warehouses/Supermarkets/Retail,Oven,Cooking,PJ,Fuel Consumption,Natural Gas,2035,Fossil Fuels,Heating/Cooling,0.92968735
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,0.855312362
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2020,Electricity,Heating/Cooling,0.669374892
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,0.483437422
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,0.297499952
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,0.111562482
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,0.92968735
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,0.855312362
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,0.669374892
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,0.483437422
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,0.297499952
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2018,Electricity,Heating/Cooling,0.111562482
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2020,Electricity,Heating/Cooling,0.324538946
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,0.2704491217
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,0.1352245608
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2035,Electricity,Heating/Cooling,0.324538946
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2040,Electricity,Heating/Cooling,0.2704491217
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2045,Electricity,Heating/Cooling,0.1352245608
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2050,Electricity,Heating/Cooling,0.0114156765
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2055,Electricity,Heating/Cooling,0.4086041778
Kea,Commercial,Warehouses/Supermarkets/Retail,Refrigerator,Refrigeration,PJ,Fuel Consumption,Electricity,2060,Electricity,Heating/Cooling,0.6129381597
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2018,Electricity,Heating/Cooling,0.8395133172
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2020,Electricity,Heating/Cooling,1.0273777941
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2025,Electricity,Heating/Cooling,1.0159621176
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2030,Electricity,Heating/Cooling,1.1302583529
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2035,Electricity,Heating/Cooling,1.2574122353
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2040,Electricity,Heating/Cooling,0.2045983545
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2045,Electricity,Heating/Cooling,0.4620948125
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2050,Electricity,Heating/Cooling,0.6792277779
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2055,Electricity,Heating/Cooling,0.8396679553
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,End Use Demand,Electricity,2060,Electricity,Heating/Cooling,0.9328626454
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2018,Electricity,Heating/Cooling,0.8391565926
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2020,Electricity,Heating/Cooling,0.849221227
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2025,Electricity,Heating/Cooling,0.8594065741
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2030,Electricity,Heating/Cooling,0.055550119
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2035,Electricity,Heating/Cooling,0.0296267301
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2040,Electricity,Heating/Cooling,0.0111100238
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2045,Electricity,Heating/Cooling,0.055550119
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2050,Electricity,Heating/Cooling,0.0296267301
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2055,Electricity,Heating/Cooling,0.0111100238
Kea,Commercial,Warehouses/Supermarkets/Retail,Resistance Heater,Space Heating,PJ,Fuel Consumption,Electricity,2060,Electricity,Heating/Cooling,0.0835073846
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,End Use Demand,Electricity,2018,Electricity,Stationary Motive Power,0.0887266154
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,End Use Demand,Electricity,2020,Electricity,Stationary Motive Power,0.0964902154
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,End Use Demand,Electricity,2025,Electricity,Stationary Motive Power,0.1073452923
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,End Use Demand,Electricity,2030,Electricity,Stationary Motive Power,0.1194216923
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,End Use Demand,Electricity,2035,Electricity,Stationary Motive Power,0.1328565846
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,End Use Demand,Electricity,2040,Electricity,Stationary Motive Power,0.1478030154
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,End Use Demand,Electricity,2045,Electricity,Stationary Motive Power,0.1644308308
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,End Use Demand,Electricity,2050,Electricity,Stationary Motive Power,0.0871054594
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,End Use Demand,Electricity,2055,Electricity,Stationary Motive Power,0.0994880448
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,End Use Demand,Electricity,2060,Electricity,Stationary Motive Power,0.1068408332
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,Fuel Consumption,Electricity,2018,Electricity,Stationary Motive Power,0.107365021
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,Fuel Consumption,Electricity,2020,Electricity,Stationary Motive Power,0.108435316
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,Fuel Consumption,Electricity,2025,Electricity,Stationary Motive Power,0.1097358621
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,Fuel Consumption,Electricity,2030,Electricity,Stationary Motive Power,0.1110520066
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,Fuel Consumption,Electricity,2035,Electricity,Stationary Motive Power,0.1123839366
Kea,Commercial,Warehouses/Supermarkets/Retail,Stationary Motor,Motive Power\, Stationary,PJ,Fuel Consumption,Electricity,2040,Electricity,Stationary Motive Power,0.890721239
